id,text,hate_speech,casteism,religous_incitement,political_defamation,cyberbullying,severity
3026,ta muji chup lag,1,0,0,0,1,5
3027,khate kukur,0,0,0,0,1,5
3028,मुजी चुस्दै बलियो बास तेरो कुरैत सुन्नी वा ज़ाना सम्झन्छ,1,0,0,0,1,5
3029,आज धेरै विद्यार्थीहरू पढाइभन्दा छोटो भिडियो हेर्नमा बढी समय बिताउँछन्।,0,0,0,0,0,3
3030,आज धेरै पानी पर्यो,0,0,0,0,0,1
3031,यस्तो हरुलाइ थाउ देख्नु परक्सा,1,0,0,0,0,4
3032,संसदको पैसा चोरेर कसको नाममा सहकारी बैंकमा पैसा पठाउनुभयो र चोरेर जेल जानुभयो ।,1,0,0,1,0,4
3033,खाना मिठो थियो तारा सेवा औसत,0,0,0,0,0,2
3034,नेपालमा दिगो पर्यटन विकासका लागि स्थानीय समुदायको सहभागिता र प्राकृतिक स्रोतको संरक्षण आवश्यक छ । जैविक विविधता जोगाउन सबैले वातावरणमैत्री बानीहरू अपनाउनुपर्छ । दिगो विकास,0,0,0,0,0,1
3035,Yo neta khulla daku ho bhrastachari le passport kanda ma thulo ghus khayera bideshi lai fake identity banayo yeslai khulla sadak ma faasi dinu parxa deshdrohi sa daku chor,1,0,0,1,0,4
3036,"मुस्लिम समुदायको हैसियतमा तपाई यस संसारमा एउटा समस्या बनेको छ, जहाँ बम खसालिन्छ र आतंकवादी गतिविधि भइरहेको छ।",1,0,1,0,0,5
3037,अनलाइन फूड डेलिभरी बाटा अर्डर गारेको मोमो पुराई चिसो आयो। प्याकेजिङ रामरो थियो तारा फूड को क्वालिटी रा टेम्परेचर हर्दा पैसा टायररा वाटर सन्तुष्टि मिरर।,0,0,0,0,0,2
3038,Ta Khate Randi Ko Zoro Dharai Hero Naban FB Comment M मेरा Asli Look DDA कुकुर पानी रास्ता M Roidinx Kasto Four xo Vanya Meri Details Bholi Leak Handinxu Cyber ​​M,1,0,0,0,1,5
3039,"काठमाडौँ उपत्यकाको सार्वजनिक यातायात प्रणालीमा व्यापक सुधारको खाँचो छ, पुराना र बढी धुवाँ फाल्ने सवारी साधनलाई विस्थापित गरी विद्युतीय बसहरू सञ्चालन गर्नुपर्छ",0,0,0,0,0,1
3040,यो पार्टी देश दुबौने पार्टी हो,1,0,0,1,0,4
3041,muslim jati nai samasya ho,1,0,1,0,0,5
3042,यो मोबाइल अपडेटेड प्याक्सी ब्याट्री ब्याकअप टोटल डिजास्टर भय्यो २ घण्टा नी चल्दा कसतो बेकर सफ्टवेयर टेस्टिङ गरको होला टीम ले तैत लाग्यो फोन प्रयोग गर्ना नि,0,0,0,0,0,2
3043,दलित समुदायलाई अझै पनि मन्दिर प्रवेशमा रोक लगाउने कस्तो कुसंस्कार हो यो,0,0,0,0,0,2
3044,यो मान्छेको कुरा सुन्नु नै समयको बर्बादी हो,0,0,0,0,1,4
3045,तिमीलाई आलोचना सुन्ने धैर्य अलि कम रहेछ।,0,0,0,0,1,2
3046,Yo mantri open bhrastachari ho yesले digital nepal ko budget sab aafno real estate company m use garyo yesko sabaii property japt garera jail thunnu parxa chitto,0,0,0,1,0,4
3047,"यो नेता खुला डाकू हो, पासपोर्ट चोर्छ, भित्र पसेर खान्छ, नक्कली परिचय बनाउछ, ढोका खोल्यो भने बिचमा देशद्रोही र डाकू बन्छ ।",1,0,0,1,0,4
3048,इन्टरनेट आउटले तपाईंलाई पूर्ण रूपमा असहाय महसुस गराउँछ।,0,0,0,0,0,3
3049,विद्यालयको पुस्तकालय विस्तार भएको सुन्दा खुसी लाग्यो ।,0,0,0,0,0,1
3050,"यो नेतालाई सानो मान्छेले पिट्नु पर्छ, उसले मात्र सही छान्छ जो धेरै ठूलो छ।",0,0,0,1,0,2
3051,"यो बस बुकिंग प्लेटफर्म नगद फिर्ता योजना कुल घोटाला हो, भुक्तानी dhaye Paxi चेकआउट त्रुटि auxa ani customer care le phone na utdhaina for for software structure tat",0,0,0,0,0,2
3052,नेवार हरु संग व्यावसाय थाल्यो भने आफुलाइ पुरा ऋण मा ढकेलडियेरा आफु मात्र नाफा खाने सोच हुन्सा यो जान को कञ्जुसी र चलक बनी ले गर्द ढेराई बापर डुबे सा जाती,1,0,0,0,0,4
3053,मलाई उ मन परेन ।,0,0,0,0,1,5
3054,दलित लाइ मनदीर झिर्ना नदीनु पाप लगक्सा पक्सी प्रतिस्था घट्क्सा घर को इनिहारु को थाउ तल्लो नै ठिक Xa कोटा प्रणाली ले गर्दा देश बिगर्यो सा इनिहारु फोहोर जाती,1,1,0,0,0,5
3055,धुम्रपान स्वास्थ्यका लागि हानिकारक छ ।,0,0,0,0,0,1
3056,"नराम्रोसँग मर्ने उपाय के हो ? समाधान त चियो नि, यो कुराबाट लाखौं मानिस प्रभावित छन्",0,0,0,0,0,3
3057,christian haru le hamro dharma maye dollar ko var ma,1,0,1,0,0,5
3058,"बहू मलाई अफलाई के ठुलो ठाँउदै एक्जास, टिमराई जान ले देश को पुरा जग्या घुस खैरा साकी साक्यो टिमरो त्ययो ढोंगी संस्कार अचेल बुटसैले पत्युदानन सा",1,1,0,0,0,5
3059,तपाईंले अरूको समयलाई आदर गर्न सिक्नुपर्छ।,0,0,0,0,1,2
3060,यो वृत्तचित्रले Narration Lastay Ramero लियो।,0,0,0,0,0,1
3061,स्थानीय बजारमा उत्पादित सामानको गुणस्तर राम्रो हुँदै गएको छ।,0,0,0,0,0,1
3062,तेरो अनुहर हेर्दा रिस उठ्छ,0,0,0,0,1,4
